epoch,loss,mae,val_loss,val_mae
1,0.04754400625824928,0.1572805643081665,0.04960609972476959,0.17059919238090515
2,0.04389696568250656,0.14768767356872559,0.05054503306746483,0.17718809843063354
3,0.04192141443490982,0.13876070082187653,0.051656827330589294,0.18308627605438232
4,0.03970258682966232,0.13444730639457703,0.04951518028974533,0.17697526514530182
5,0.03706144914031029,0.13284635543823242,0.04287289083003998,0.15029577910900116
6,0.035504162311553955,0.13487011194229126,0.04532594978809357,0.1604757010936737
7,0.032849445939064026,0.12871745228767395,0.04236529394984245,0.1506151258945465
8,0.0327942818403244,0.13135191798210144,0.046184659004211426,0.16635140776634216
9,0.03191344439983368,0.12876199185848236,0.04831111058592796,0.1745956689119339
10,0.03146626427769661,0.12804150581359863,0.040697865188121796,0.14587728679180145
11,0.031029487028717995,0.12774620950222015,0.038432322442531586,0.13695041835308075
12,0.02934645675122738,0.12279307842254639,0.04267406091094017,0.15603835880756378
13,0.02858690172433853,0.12066864222288132,0.04360002279281616,0.16162456572055817
14,0.02608158066868782,0.11589297652244568,0.03604261204600334,0.13349509239196777
15,0.024991735816001892,0.11157719045877457,0.036228131502866745,0.1336817741394043
16,0.023457130417227745,0.10689909756183624,0.04034634307026863,0.1453218162059784
17,0.0235903337597847,0.10667389631271362,0.03346513584256172,0.12356878072023392
18,0.023356299847364426,0.10557336360216141,0.03485163673758507,0.13273237645626068
19,0.02307843416929245,0.10407651960849762,0.03885143622756004,0.13803544640541077
20,0.022704346105456352,0.10246918350458145,0.03411266580224037,0.12650713324546814
21,0.020955782383680344,0.09925156831741333,0.030991006642580032,0.11154668778181076
22,0.019287334755063057,0.09448234736919403,0.0325230173766613,0.11646658927202225
23,0.019766751676797867,0.0958576574921608,0.027911655604839325,0.10444377362728119
24,0.021010342985391617,0.09708550572395325,0.02941209264099598,0.10485755652189255
25,0.020742516964673996,0.09611887484788895,0.034401945769786835,0.1137237697839737
26,0.019474463537335396,0.09430058300495148,0.03691113367676735,0.11760808527469635
27,0.01848691515624523,0.09283942729234695,0.03597351163625717,0.11806343495845795
28,0.019035913050174713,0.09226372092962265,0.03204212337732315,0.11025410890579224
29,0.01897272653877735,0.09132121503353119,0.03373135253787041,0.11200617253780365
30,0.01872745342552662,0.08971220999956131,0.030301988124847412,0.10609754920005798
31,0.01785513199865818,0.08956492692232132,0.02740803360939026,0.0996200293302536
32,0.017167316749691963,0.08688882738351822,0.02780153788626194,0.09934282302856445
33,0.017204072326421738,0.08772046864032745,0.02988823503255844,0.10102827847003937
34,0.01701921783387661,0.08836465328931808,0.031053192913532257,0.1040889248251915
35,0.01679155044257641,0.08705320209264755,0.03226764127612114,0.10580581426620483
36,0.016339030116796494,0.08444918692111969,0.027830820530653,0.09802979975938797
37,0.016880009323358536,0.08684477210044861,0.027383100241422653,0.09947263449430466
38,0.01855659671127796,0.0888219103217125,0.027633927762508392,0.0985657274723053
39,0.0173011627048254,0.08980093151330948,0.03188180550932884,0.10410458594560623
40,0.017408747225999832,0.08694276958703995,0.027769921347498894,0.09804250299930573
41,0.016674501821398735,0.08779516071081161,0.025713499635457993,0.09614060074090958
42,0.015144809149205685,0.0821201279759407,0.027126505970954895,0.09851083904504776
43,0.016439611092209816,0.08602112531661987,0.02755572646856308,0.10000836849212646
44,0.016311293467879295,0.08485396206378937,0.02582484856247902,0.0941699743270874
45,0.016728637740015984,0.08887258172035217,0.03000873699784279,0.10131721943616867
46,0.016118556261062622,0.08334546536207199,0.02947854995727539,0.09875119477510452
47,0.01607597805559635,0.08408316969871521,0.03252657130360603,0.10452327877283096
48,0.01520056463778019,0.08311863243579865,0.029421167448163033,0.09763102978467941
49,0.016376230865716934,0.08646293729543686,0.028985759243369102,0.09834886342287064
50,0.016863800585269928,0.08536609262228012,0.028403226286172867,0.09794986993074417
51,0.015726858749985695,0.08342713117599487,0.02675977535545826,0.09709998220205307
52,0.014941428788006306,0.08072656393051147,0.029603490605950356,0.10066509991884232
53,0.0152284549549222,0.08395645767450333,0.02715345285832882,0.09609900414943695
54,0.0152139812707901,0.08282112330198288,0.02840619720518589,0.09762423485517502
55,0.01544664241373539,0.08404035866260529,0.02759779430925846,0.09626388549804688
56,0.014765351079404354,0.08092050999403,0.02859320491552353,0.09762801229953766
57,0.014594906009733677,0.0811687633395195,0.029180817306041718,0.09864374250173569
58,0.01532522588968277,0.0839466005563736,0.02965327352285385,0.10129106789827347
59,0.015343233942985535,0.08187668770551682,0.02980489283800125,0.09932791441679001
60,0.014746023342013359,0.0830620750784874,0.02952701970934868,0.10005489736795425
61,0.015496054664254189,0.08287231624126434,0.03187999129295349,0.10369818657636642
62,0.015021884813904762,0.08414576947689056,0.027473432943224907,0.09954088926315308
63,0.014171368442475796,0.07885843515396118,0.03184276819229126,0.10406772792339325
64,0.014718161895871162,0.08493343740701675,0.029733356088399887,0.10263863205909729
65,0.013630800880491734,0.07864687591791153,0.0292466152459383,0.09947637468576431
66,0.014575368724763393,0.08188524097204208,0.02829764597117901,0.09938693046569824
67,0.013989858329296112,0.07935148477554321,0.028701631352305412,0.09731291979551315
68,0.013908103108406067,0.08091312646865845,0.029666423797607422,0.10013105720281601
69,0.014160804450511932,0.07969275116920471,0.026126986369490623,0.09492415934801102
70,0.013709966093301773,0.08014020323753357,0.027641847729682922,0.0964946448802948
71,0.01432317215949297,0.0803271234035492,0.029200119897723198,0.0986800491809845
72,0.013404606841504574,0.08005187660455704,0.026799753308296204,0.09677072614431381
73,0.014670963399112225,0.08097923547029495,0.029727593064308167,0.10079549998044968
74,0.013477391563355923,0.07900463789701462,0.0293012373149395,0.09905386716127396
75,0.014688833616673946,0.0812961533665657,0.02845759317278862,0.09679025411605835
76,0.014513658359646797,0.08085380494594574,0.02805975452065468,0.09613048285245895
77,0.01345442607998848,0.07870139181613922,0.03146687150001526,0.10108620673418045
78,0.014162587001919746,0.0810646116733551,0.029379060491919518,0.09734237939119339
79,0.014402289874851704,0.08064444363117218,0.029881028458476067,0.10183832049369812
80,0.012576158158481121,0.07743796706199646,0.029275938868522644,0.09925567358732224
81,0.013374818488955498,0.07800731062889099,0.029245276004076004,0.09695051610469818
82,0.012954597361385822,0.07807005941867828,0.029782066121697426,0.09785472601652145
83,0.013170727528631687,0.078788623213768,0.03103257156908512,0.09912052750587463
84,0.012423842214047909,0.0761137381196022,0.030196567997336388,0.09793011844158173
85,0.012417416088283062,0.07653561234474182,0.030204353854060173,0.09908663481473923
86,0.01275425311177969,0.07735297828912735,0.03174471855163574,0.10104450583457947
87,0.01319461315870285,0.08028136193752289,0.03082331456243992,0.09993323683738708
88,0.01351702306419611,0.0777151957154274,0.031547047197818756,0.10040611773729324
89,0.012884359806776047,0.07767070829868317,0.03060196340084076,0.10056911408901215
90,0.012574682012200356,0.07660830020904541,0.030960027128458023,0.10107360780239105
91,0.012720339000225067,0.07594693452119827,0.031688839197158813,0.10248167812824249
