epoch,loss,accuracy,auroc,auprc,val_loss,val_accuracy,val_auroc,val_auprc
1,0.43462613224983215,0.7920466065406799,0.8794282078742981,0.8881590366363525,0.3159079849720001,0.9072104096412659,0.9521185755729675,0.9564285278320312
2,0.3164706528186798,0.8839074373245239,0.9323767423629761,0.9405738115310669,0.29293620586395264,0.9143025875091553,0.9580909609794617,0.9642192125320435
3,0.29719164967536926,0.8928571343421936,0.9394711256027222,0.9470828771591187,0.26101282238960266,0.9190307259559631,0.9585107564926147,0.967352569103241
4,0.2819637656211853,0.8983451724052429,0.9443316459655762,0.9509279727935791,0.2540484070777893,0.9202127456665039,0.9615846276283264,0.9686967134475708
5,0.27481386065483093,0.9020600914955139,0.947099506855011,0.9547964334487915,0.25611716508865356,0.9213948249816895,0.9620722532272339,0.9698371887207031
6,0.2660481333732605,0.9039176106452942,0.9496719241142273,0.958244264125824,0.2432878166437149,0.9202127456665039,0.9642336964607239,0.9715989232063293
7,0.26624009013175964,0.9030733108520508,0.9502888321876526,0.9573566317558289,0.24102851748466492,0.9255319237709045,0.9636021852493286,0.9716753959655762
8,0.25716909766197205,0.9078013896942139,0.9531649351119995,0.9612911939620972,0.24690108001232147,0.9249408841133118,0.9651258587837219,0.9725980758666992
9,0.2473611831665039,0.9101654887199402,0.9566074013710022,0.9634478092193604,0.23791596293449402,0.9249408841133118,0.9663029909133911,0.9735898971557617
10,0.24850471317768097,0.911347508430481,0.9555196762084961,0.9634805917739868,0.26648280024528503,0.9296690225601196,0.9673151969909668,0.9742586612701416
11,0.24434933066368103,0.9111786484718323,0.9572517275810242,0.9650854468345642,0.2332022339105606,0.9332151412963867,0.9685699343681335,0.9746041297912598
12,0.24588097631931305,0.9101654887199402,0.9573644399642944,0.9650334119796753,0.22769860923290253,0.932624101638794,0.9673314094543457,0.9746930599212646
13,0.23968786001205444,0.9126983880996704,0.9588386416435242,0.966297447681427,0.22505922615528107,0.932624101638794,0.968004047870636,0.9749455451965332
14,0.23673880100250244,0.9132894277572632,0.9598868489265442,0.9672631025314331,0.2275921255350113,0.9284870028495789,0.9696668386459351,0.9756401181221008
15,0.23339737951755524,0.9164133667945862,0.961901843547821,0.9671058058738708,0.2124609500169754,0.9343971610069275,0.9696688652038574,0.9758814573287964
16,0.23362822830677032,0.9166666865348816,0.9609032273292542,0.9671347141265869,0.2204873263835907,0.9355791807174683,0.9707048535346985,0.9771475791931152
17,0.23294597864151,0.9131205677986145,0.9617382884025574,0.9683954119682312,0.21015246212482452,0.932624101638794,0.9707552194595337,0.9765369296073914
18,0.22876951098442078,0.9165822267532349,0.9628550410270691,0.9690439105033875,0.21288813650608063,0.9343971610069275,0.9720999598503113,0.9776591062545776
19,0.22363658249378204,0.9193684458732605,0.9642109870910645,0.9701514840126038,0.20067013800144196,0.936170220375061,0.9718540906906128,0.9774860739707947
20,0.22058023512363434,0.9204660654067993,0.9646785855293274,0.971129834651947,0.21772031486034393,0.9349882006645203,0.9724206328392029,0.977670431137085
21,0.21627061069011688,0.9200438857078552,0.9659825563430786,0.9723185896873474,0.22149436175823212,0.9308510422706604,0.9717332124710083,0.9775533676147461
22,0.2206433266401291,0.9186930060386658,0.9652868509292603,0.971445620059967,0.19715535640716553,0.9308510422706604,0.9730137586593628,0.978553295135498
