epoch,loss,mae,val_loss,val_mae
1,0.04458356648683548,0.17424657940864563,0.035001084208488464,0.14366336166858673
2,0.032164137810468674,0.138999342918396,0.026661595329642296,0.11346699297428131
3,0.025468340143561363,0.11650395393371582,0.02275465428829193,0.10195504873991013
4,0.023434802889823914,0.10862796008586884,0.023663124069571495,0.10346780717372894
5,0.02213863469660282,0.10469891875982285,0.02388359047472477,0.10427500307559967
6,0.021299811080098152,0.10308704525232315,0.020474663004279137,0.0941786915063858
7,0.020380329340696335,0.10008718073368073,0.021064529195427895,0.09517163783311844
8,0.019762733951210976,0.09883420914411545,0.018876250833272934,0.0893532931804657
9,0.019994158297777176,0.09857463091611862,0.02248743548989296,0.09823914617300034
10,0.01900530979037285,0.09570357203483582,0.018250172957777977,0.08738141506910324
11,0.01930820941925049,0.09491069614887238,0.019385363906621933,0.0894995778799057
12,0.018820447847247124,0.09552963823080063,0.018086235970258713,0.08832043409347534
13,0.017658568918704987,0.09270105510950089,0.01898537576198578,0.08769375085830688
14,0.017916331067681313,0.09265027195215225,0.017485961318016052,0.08489090204238892
15,0.017841903492808342,0.09267085045576096,0.01802218332886696,0.08484331518411636
16,0.01743972674012184,0.09107483178377151,0.017623234540224075,0.08583318442106247
17,0.01687263511121273,0.0895533636212349,0.017712529748678207,0.08569137752056122
18,0.016991905868053436,0.09096464514732361,0.017257964238524437,0.08411137014627457
19,0.017284028232097626,0.09052064269781113,0.017440347000956535,0.08431866765022278
20,0.016843965277075768,0.08927316963672638,0.01744956709444523,0.08552780747413635
21,0.0173554215580225,0.0908939465880394,0.018021592870354652,0.08459284901618958
22,0.016142666339874268,0.08747825771570206,0.01667947880923748,0.08438114821910858
23,0.01613681949675083,0.08820240199565887,0.016333144158124924,0.08333119004964828
24,0.016420170664787292,0.08838991075754166,0.017413372173905373,0.08594919741153717
25,0.01584077998995781,0.08710829168558121,0.017725840210914612,0.08409574627876282
26,0.015988057479262352,0.0875028595328331,0.0166584812104702,0.0828491598367691
27,0.015777232125401497,0.0870734229683876,0.01732715591788292,0.08588914573192596
28,0.01554033625870943,0.08664588630199432,0.017213137820363045,0.08462073653936386
29,0.01576944626867771,0.0874636322259903,0.018095288425683975,0.08779969066381454
30,0.015757719054818153,0.08663956820964813,0.01640993542969227,0.08372124284505844
31,0.01591351069509983,0.08709743618965149,0.017627445980906487,0.0861925333738327
32,0.015215913765132427,0.0855678990483284,0.017442407086491585,0.08671357482671738
33,0.015383018180727959,0.08648992329835892,0.01668187789618969,0.08451513200998306
34,0.014973402954638004,0.08389973640441895,0.01673392578959465,0.08389150351285934
35,0.014416215009987354,0.08322683721780777,0.015411708503961563,0.08385679125785828
36,0.015364843420684338,0.08556828647851944,0.016763528808951378,0.08337043970823288
37,0.014993892051279545,0.08440245687961578,0.014915158972144127,0.08111011236906052
38,0.014633401297032833,0.0837140902876854,0.016557762399315834,0.08429285138845444
39,0.014680816791951656,0.08402737975120544,0.015290035866200924,0.08093087375164032
40,0.014667005278170109,0.08321531862020493,0.01623075269162655,0.08199954777956009
41,0.015261823311448097,0.08517006784677505,0.016068357974290848,0.08388714492321014
42,0.014730285853147507,0.08342678099870682,0.01574363373219967,0.08190134167671204
43,0.014763031154870987,0.08383393287658691,0.016392068937420845,0.08342600613832474
44,0.014288141392171383,0.08404386043548584,0.015884598717093468,0.08381780236959457
45,0.014312983490526676,0.08270340412855148,0.015605797059834003,0.08321293443441391
46,0.014177183620631695,0.08233345299959183,0.017239369451999664,0.0847821831703186
47,0.013895503245294094,0.08111082017421722,0.015931859612464905,0.08498615771532059
48,0.014085321687161922,0.08173516392707825,0.015433091670274734,0.08258477598428726
49,0.01390039175748825,0.08176326751708984,0.015569475479424,0.0845818966627121
50,0.014003701508045197,0.08211202919483185,0.01638842187821865,0.08311058580875397
51,0.014458364807069302,0.08243913948535919,0.01590944640338421,0.08295945823192596
52,0.013834508135914803,0.08133891969919205,0.015570640563964844,0.08345334231853485
53,0.01390171516686678,0.08149723708629608,0.014864414930343628,0.08296529948711395
54,0.013592048548161983,0.08054244518280029,0.015189492143690586,0.08209040760993958
55,0.013681219890713692,0.08130999654531479,0.014210539869964123,0.07919979095458984
56,0.01343714352697134,0.08092831075191498,0.013887912034988403,0.0810086578130722
57,0.013798193074762821,0.08119550347328186,0.014337405562400818,0.08014701306819916
58,0.013381505385041237,0.07971387356519699,0.013951965607702732,0.08144798129796982
59,0.013473986648023129,0.08140066266059875,0.013844589702785015,0.08014656603336334
60,0.01324401143938303,0.07939622551202774,0.014414929784834385,0.08106130361557007
61,0.013401593081653118,0.0797179788351059,0.014512568712234497,0.08227988332509995
62,0.013267077505588531,0.07993679493665695,0.015515769831836224,0.08243878930807114
63,0.013541696593165398,0.08074484765529633,0.014652973040938377,0.08093764632940292
64,0.01342146098613739,0.08004811406135559,0.013521919026970863,0.08021615445613861
65,0.012786672450602055,0.07856174558401108,0.014506657607853413,0.08048605173826218
66,0.012939524836838245,0.07861253619194031,0.014032467268407345,0.08020174503326416
