epoch,loss,accuracy,auroc,auprc,val_loss,val_accuracy,val_auroc,val_auprc
1,0.6815332174301147,0.5654718279838562,0.5409636497497559,0.4574536979198456,0.6731781959533691,0.5555555820465088,0.7733290195465088,0.7707849740982056
2,0.6141700744628906,0.6572787165641785,0.7472830414772034,0.6737063527107239,0.5549008250236511,0.7708333134651184,0.8212999105453491,0.8290736079216003
3,0.5009979009628296,0.7838332056999207,0.8202713131904602,0.8067008256912231,0.5014545917510986,0.7824074029922485,0.8297200798988342,0.8399327993392944
4,0.47041410207748413,0.7933430671691895,0.8389860987663269,0.8353368043899536,0.5002791881561279,0.7847222089767456,0.8353949785232544,0.8411582708358765
5,0.4490615725517273,0.8061448335647583,0.8516198992729187,0.8533922433853149,0.4783787131309509,0.7962962985038757,0.8471570611000061,0.8584182262420654
6,0.44749873876571655,0.8156546950340271,0.852748453617096,0.8513450622558594,0.4551767110824585,0.8148148059844971,0.8559896349906921,0.8621169328689575
7,0.44454097747802734,0.8149231672286987,0.8486095070838928,0.8535573482513428,0.4913635849952698,0.8240740895271301,0.8578450679779053,0.8637024760246277
8,0.4204288125038147,0.8328456282615662,0.8654723763465881,0.8710124492645264,0.4640152156352997,0.8194444179534912,0.8528538346290588,0.8584915399551392
9,0.4167422950267792,0.8324798941612244,0.8621209263801575,0.8710588216781616,0.46874871850013733,0.8101851940155029,0.8619900345802307,0.8706530928611755
10,0.40754130482673645,0.8277249336242676,0.8691459894180298,0.8793880939483643,0.4646356403827667,0.8055555820465088,0.8535807132720947,0.8644733428955078
11,0.4026899039745331,0.8321141004562378,0.8715959787368774,0.8806456327438354,0.45331481099128723,0.8171296119689941,0.8582356572151184,0.8704068660736084
12,0.40594807267189026,0.8335771560668945,0.86749267578125,0.8779464364051819,0.4652281105518341,0.8148148059844971,0.8582249283790588,0.8704074621200562
13,0.4009062647819519,0.8324798941612244,0.8721206188201904,0.88340824842453,0.46167054772377014,0.8125,0.8568793535232544,0.8705425262451172
14,0.3948844373226166,0.8368690609931946,0.875738799571991,0.8860950469970703,0.4587651789188385,0.8032407164573669,0.8597656488418579,0.8737787008285522
15,0.3993132412433624,0.8383321166038513,0.8760648369789124,0.88495934009552,0.45224785804748535,0.8148148059844971,0.8564669489860535,0.8694812059402466
16,0.39052850008010864,0.845647394657135,0.8779050707817078,0.8873335123062134,0.44099581241607666,0.8125,0.8602648377418518,0.8764367699623108
17,0.386395126581192,0.84674471616745,0.8792911171913147,0.8889104127883911,0.45416024327278137,0.8009259104728699,0.857421875,0.8723180294036865
18,0.3889992833137512,0.8397951722145081,0.8797926902770996,0.8888166546821594,0.4515816867351532,0.8101851940155029,0.8602104783058167,0.874957263469696
19,0.3690231740474701,0.8540599942207336,0.8904411792755127,0.8981581926345825,0.4794858694076538,0.7986111044883728,0.8507487177848816,0.8651071786880493
20,0.36461788415908813,0.8507680892944336,0.8944331407546997,0.9008853435516357,0.4460821747779846,0.8078703880310059,0.8509982824325562,0.8674969673156738
21,0.3751550614833832,0.8474762439727783,0.8862744569778442,0.8963512182235718,0.4750368893146515,0.8101851940155029,0.8483397960662842,0.8631665110588074
22,0.36994287371635437,0.8504023551940918,0.8832707405090332,0.894409716129303,0.4763457775115967,0.8078703880310059,0.8547091484069824,0.8683621883392334
23,0.37465593218803406,0.8452816605567932,0.8898444771766663,0.8948419094085693,0.49840694665908813,0.7824074029922485,0.850987434387207,0.8679916262626648
24,0.3610760271549225,0.8489392995834351,0.8955948948860168,0.9028870463371277,0.45213526487350464,0.8171296119689941,0.8545030355453491,0.8687684535980225
25,0.3619808256626129,0.8507680892944336,0.8974544405937195,0.9026951789855957,0.4903484284877777,0.8101851940155029,0.8514974117279053,0.8617582321166992
26,0.3597116768360138,0.8540599942207336,0.8963031768798828,0.9042127132415771,0.4777096211910248,0.8078703880310059,0.8510091304779053,0.8656989336013794
27,0.3577512502670288,0.859546422958374,0.8942168354988098,0.9055469036102295,0.4578408896923065,0.8148148059844971,0.8560438752174377,0.8679971694946289
28,0.3609476089477539,0.8573518395423889,0.8961807489395142,0.9031909704208374,0.4537554979324341,0.8148148059844971,0.8621636629104614,0.876745343208313
29,0.3583829402923584,0.8569861054420471,0.8961215615272522,0.903816819190979,0.4681307375431061,0.8078703880310059,0.8535590171813965,0.8669090270996094
30,0.3413204550743103,0.859546422958374,0.9112226963043213,0.9161733984947205,0.45689886808395386,0.8125,0.8495008945465088,0.8662755489349365
31,0.3437804877758026,0.8555230498313904,0.9105544090270996,0.914343535900116,0.4603186845779419,0.8032407164573669,0.8546766638755798,0.8732354640960693
32,0.3487383723258972,0.8551572561264038,0.9046374559402466,0.9085342884063721,0.4657917022705078,0.8125,0.8494575023651123,0.869576096534729
33,0.34630364179611206,0.8562545776367188,0.905707836151123,0.9099445343017578,0.46499767899513245,0.8078703880310059,0.8520833849906921,0.8664195537567139
34,0.33642080426216125,0.8602780103683472,0.9134731292724609,0.917758047580719,0.45856985449790955,0.8032407164573669,0.8533203601837158,0.8687354922294617
35,0.3363892138004303,0.860643744468689,0.913158655166626,0.9166250228881836,0.4808361828327179,0.7986111044883728,0.8528103828430176,0.869155764579773
36,0.3374989926815033,0.8628383278846741,0.9075758457183838,0.9152502417564392,0.4575742185115814,0.8101851940155029,0.8487087488174438,0.8676902651786804
