epoch,loss,accuracy,auroc,auprc,val_loss,val_accuracy,val_auroc,val_auprc
1,0.6775962710380554,0.5687637329101562,0.563584566116333,0.48389312624931335,0.6711283326148987,0.5555555820465088,0.7607204914093018,0.7115634679794312
2,0.6274763941764832,0.6492319107055664,0.7385281920433044,0.6779369711875916,0.632125198841095,0.7685185074806213,0.777148425579071,0.7127088308334351
3,0.5928829908370972,0.7468910217285156,0.7963443994522095,0.7465068101882935,0.6107406616210938,0.7731481194496155,0.7909830212593079,0.7302229404449463
4,0.5216629505157471,0.7823701500892639,0.8165127038955688,0.789962887763977,0.5242633819580078,0.7731481194496155,0.8348416090011597,0.8417546153068542
5,0.47375980019569397,0.7970007061958313,0.8359618782997131,0.8304263949394226,0.4902229607105255,0.7962962985038757,0.8428276181221008,0.848759651184082
6,0.4532424211502075,0.80870521068573,0.8437684178352356,0.8462673425674438,0.4877176582813263,0.8078703880310059,0.8459201455116272,0.8556410074234009
7,0.4444839060306549,0.8083394169807434,0.8523769974708557,0.8545888662338257,0.47972163558006287,0.7939814925193787,0.8466037511825562,0.8608269691467285
8,0.43214818835258484,0.8156546950340271,0.8586649298667908,0.8617371916770935,0.4628709852695465,0.8101851940155029,0.8530274033546448,0.8664371371269226
9,0.43026649951934814,0.822604238986969,0.8557142615318298,0.8632559776306152,0.48184657096862793,0.8148148059844971,0.8561848998069763,0.86939936876297
10,0.40691429376602173,0.8368690609931946,0.8683539628982544,0.8778707981109619,0.4771404564380646,0.7986111044883728,0.8551974892616272,0.8694544434547424
11,0.41062310338020325,0.837600588798523,0.8636248707771301,0.8758296966552734,0.46389374136924744,0.8171296119689941,0.8513780236244202,0.8654319643974304
12,0.4012574851512909,0.8401609659194946,0.8703850507736206,0.8815983533859253,0.4920494258403778,0.7893518805503845,0.858127236366272,0.8744404911994934
13,0.40235546231269836,0.828456461429596,0.8737635612487793,0.8835662007331848,0.4569816291332245,0.8101851940155029,0.8566948771476746,0.8721522092819214
14,0.3946375548839569,0.8346744775772095,0.8735300898551941,0.8862724304199219,0.4587429165840149,0.8171296119689941,0.8610460758209229,0.87691330909729
15,0.39352887868881226,0.8427212834358215,0.8770321607589722,0.8858414888381958,0.45088279247283936,0.8101851940155029,0.8557834625244141,0.8698822259902954
16,0.3961055278778076,0.8379663228988647,0.8778790235519409,0.8841250538825989,0.4665912985801697,0.8055555820465088,0.8580946922302246,0.8727484345436096
17,0.38726305961608887,0.8397951722145081,0.8784193396568298,0.8875230550765991,0.45585429668426514,0.8171296119689941,0.8567274212837219,0.8722409009933472
18,0.3769700825214386,0.8489392995834351,0.8816840648651123,0.8943748474121094,0.45159342885017395,0.8101851940155029,0.860264778137207,0.8769968152046204
19,0.37895822525024414,0.8478419780731201,0.8854805827140808,0.8945888876914978,0.44325292110443115,0.8333333134651184,0.8612739443778992,0.8772786855697632
20,0.3761201500892639,0.84674471616745,0.8893978595733643,0.8956220149993896,0.43815192580223083,0.8171296119689941,0.8636177182197571,0.8813676238059998
21,0.38307106494903564,0.8427212834358215,0.8815353512763977,0.8913969397544861,0.4486376941204071,0.8263888955116272,0.8570420742034912,0.8721334338188171
22,0.37264737486839294,0.8482077717781067,0.8855469226837158,0.8977596759796143,0.44369837641716003,0.8148148059844971,0.8568142652511597,0.8742662072181702
23,0.3721773028373718,0.8460131883621216,0.8856152892112732,0.8959329724311829,0.4275089502334595,0.8287037014961243,0.8614799976348877,0.8807729482650757
24,0.3618465065956116,0.8562545776367188,0.8941088318824768,0.9025481939315796,0.43975555896759033,0.8125,0.861707866191864,0.8814347386360168
25,0.36228471994400024,0.8507680892944336,0.8932666182518005,0.9032600522041321,0.4516007602214813,0.8055555820465088,0.8591905236244202,0.8732093572616577
26,0.3590499758720398,0.8525969386100769,0.8993642330169678,0.9054924249649048,0.4486083686351776,0.8194444179534912,0.8546549677848816,0.8680398464202881
27,0.36077871918678284,0.8536942005157471,0.8981484770774841,0.9054925441741943,0.45587629079818726,0.8194444179534912,0.853537380695343,0.871051549911499
28,0.36334651708602905,0.8507680892944336,0.8977931141853333,0.9037526845932007,0.45450443029403687,0.8194444179534912,0.8527669906616211,0.8694973587989807
29,0.352556973695755,0.8584491610527039,0.8991084694862366,0.9058396816253662,0.4378076493740082,0.8194444179534912,0.8555338382720947,0.8706408739089966
30,0.3544827401638031,0.8588148951530457,0.8996781706809998,0.9058533310890198,0.4390173554420471,0.8194444179534912,0.855870246887207,0.8718742728233337
31,0.3463097810745239,0.8613752722740173,0.9065506458282471,0.9109097719192505,0.45305541157722473,0.8101851940155029,0.8574978113174438,0.8739764094352722
32,0.34485143423080444,0.8558887839317322,0.9043194055557251,0.9114241600036621,0.4515707492828369,0.8078703880310059,0.8588758111000061,0.8754225373268127
33,0.35564279556274414,0.854791522026062,0.9023710489273071,0.9069666266441345,0.460713267326355,0.8009259104728699,0.8530055284500122,0.8682191967964172
34,0.34527984261512756,0.8580833673477173,0.9081995487213135,0.9109092354774475,0.4434467852115631,0.8148148059844971,0.8558810949325562,0.873496413230896
35,0.3455861210823059,0.8529626727104187,0.9070178270339966,0.9135681390762329,0.4346865117549896,0.8148148059844971,0.8585504293441772,0.8721474409103394
36,0.33868393301963806,0.8621068000793457,0.9114482402801514,0.9139612913131714,0.4435809850692749,0.8194444179534912,0.8632377982139587,0.8723822832107544
37,0.3349013328552246,0.8672274947166443,0.9111524820327759,0.9149104952812195,0.4417617917060852,0.8148148059844971,0.8614040017127991,0.8724817037582397
38,0.348655104637146,0.8555230498313904,0.9061293005943298,0.9118890762329102,0.46505868434906006,0.8055555820465088,0.8575629591941833,0.8671897649765015
39,0.33474165201187134,0.8602780103683472,0.9100518822669983,0.91679847240448,0.4415159523487091,0.8148148059844971,0.8600369095802307,0.8690415620803833
40,0.33344224095344543,0.8580833673477173,0.9176483750343323,0.9194090366363525,0.4570547640323639,0.8125,0.8629773855209351,0.8760848045349121
41,0.3312065303325653,0.8599122166633606,0.9179587364196777,0.9197356700897217,0.4314870536327362,0.8194444179534912,0.865321159362793,0.8779560327529907
42,0.3221870958805084,0.8664959669113159,0.9173409342765808,0.9226146340370178,0.44316574931144714,0.8148148059844971,0.856065571308136,0.8703699111938477
43,0.3155830204486847,0.863935649394989,0.9281215071678162,0.9274611473083496,0.44705331325531006,0.8148148059844971,0.8587021827697754,0.8663274645805359
