epoch,loss,accuracy,auroc,auprc,val_loss,val_accuracy,val_auroc,val_auprc
1,0.45618540048599243,0.7724586129188538,0.8659077882766724,0.8715890645980835,0.3216000199317932,0.9030733108520508,0.9491111040115356,0.9543291926383972
2,0.31126347184181213,0.8871158361434937,0.9346113801002502,0.9388408064842224,0.30449238419532776,0.8983451724052429,0.9571924805641174,0.96478670835495
3,0.28967222571372986,0.8955589532852173,0.9420300722122192,0.9503275156021118,0.27867645025253296,0.9267139434814453,0.9611193537712097,0.9674286842346191
4,0.2816701829433441,0.9015535116195679,0.9440879225730896,0.9519230127334595,0.24820278584957123,0.9225768446922302,0.9622105360031128,0.9698488116264343
5,0.27490732073783875,0.9013002514839172,0.946876049041748,0.9550559520721436,0.251643568277359,0.9255319237709045,0.9639095664024353,0.9708031415939331
6,0.26561346650123596,0.9053529500961304,0.9496935606002808,0.9572994709014893,0.2659118175506592,0.9231678247451782,0.9640870094299316,0.9718006253242493
7,0.2615804374217987,0.9050151705741882,0.9523060917854309,0.9591025114059448,0.26677969098091125,0.9249408841133118,0.9654290080070496,0.9726873636245728
8,0.25826191902160645,0.9098277688026428,0.9513144493103027,0.9599125981330872,0.24380870163440704,0.9243499040603638,0.9655777812004089,0.972664475440979
9,0.2578295171260834,0.9077169895172119,0.9526305794715881,0.9596195220947266,0.239362895488739,0.9302600622177124,0.9673327803611755,0.9743767976760864
10,0.2472648322582245,0.9094055891036987,0.9553501605987549,0.9644123315811157,0.23248949646949768,0.9284870028495789,0.9677344560623169,0.9752001166343689
11,0.24237501621246338,0.9100810289382935,0.9579295516014099,0.9652990698814392,0.25035035610198975,0.9261229038238525,0.9669973254203796,0.9743803143501282
12,0.2399626523256302,0.9148091673851013,0.9587355256080627,0.9657307863235474,0.22428223490715027,0.9332151412963867,0.9689731001853943,0.9755315184593201
13,0.24179036915302277,0.9111786484718323,0.9579384326934814,0.9656617641448975,0.24088948965072632,0.9267139434814453,0.9688606262207031,0.9755648970603943
14,0.23811277747154236,0.9148091673851013,0.9595483541488647,0.9665738344192505,0.23273153603076935,0.9332151412963867,0.9701550602912903,0.977229118347168
15,0.23311591148376465,0.9152313470840454,0.9614959955215454,0.9683808088302612,0.2288895547389984,0.9308510422706604,0.9701488018035889,0.9769569635391235
16,0.23256787657737732,0.9155690670013428,0.9619197249412537,0.9683908224105835,0.21539337933063507,0.932033121585846,0.9717437028884888,0.9774190187454224
17,0.22711096704006195,0.9177642464637756,0.9630646109580994,0.9697964191436768,0.2273753434419632,0.9332151412963867,0.9727405309677124,0.9786241054534912
18,0.2281947284936905,0.917004406452179,0.9630435109138489,0.9697169065475464,0.21354180574417114,0.932624101638794,0.9713916182518005,0.9775199890136719
19,0.2287759929895401,0.9170888066291809,0.9626640677452087,0.9682804346084595,0.22069573402404785,0.9308510422706604,0.9717568755149841,0.9777061939239502
20,0.2221047431230545,0.9187774658203125,0.9653792977333069,0.9714641571044922,0.20391260087490082,0.932033121585846,0.9735754728317261,0.9788876175880432
21,0.21599999070167542,0.92071932554245,0.9664695262908936,0.9726532101631165,0.19401472806930542,0.936170220375061,0.9739980697631836,0.9798504114151001
22,0.22042062878608704,0.9208037853240967,0.9651663899421692,0.9710137844085693,0.22027496993541718,0.9302600622177124,0.9718582630157471,0.9780831336975098
23,0.21696895360946655,0.9217325448989868,0.9656559228897095,0.9711633324623108,0.19830076396465302,0.9343971610069275,0.9721698760986328,0.9780953526496887
24,0.21480566263198853,0.9224079847335815,0.966832160949707,0.9730143547058105,0.19036364555358887,0.936761200428009,0.974105715751648,0.9797570705413818
25,0.2137346863746643,0.9200438857078552,0.9680891036987305,0.9728102087974548,0.20898567140102386,0.9414893388748169,0.974128007888794,0.9800606966018677
26,0.2099578082561493,0.9213103652000427,0.9687811732292175,0.9737213850021362,0.19555452466011047,0.9391252994537354,0.9734734296798706,0.9791589975357056
27,0.21091799437999725,0.9224923849105835,0.968762993812561,0.9740306735038757,0.2012769728899002,0.9373522400856018,0.9749258160591125,0.9802209138870239
28,0.20882779359817505,0.9231678247451782,0.9689702987670898,0.9745247960090637,0.19839417934417725,0.9397163391113281,0.9745317697525024,0.9801939725875854
29,0.2051808387041092,0.9251942038536072,0.9703162908554077,0.9741581082344055,0.20481407642364502,0.936761200428009,0.9750816822052002,0.9805680513381958
30,0.21031412482261658,0.9224079847335815,0.9686987996101379,0.9741737842559814,0.20542088150978088,0.9349882006645203,0.9736278057098389,0.9795271158218384
31,0.20340457558631897,0.9234211444854736,0.9711388349533081,0.9753367304801941,0.20557138323783875,0.9391252994537354,0.9745011329650879,0.9802100658416748
32,0.20200872421264648,0.9250253438949585,0.9707966446876526,0.9758924245834351,0.2015066146850586,0.936170220375061,0.9751954674720764,0.9804573655128479
33,0.19834668934345245,0.9260385036468506,0.9722108244895935,0.9768106937408447,0.1939525008201599,0.9338061213493347,0.9746994376182556,0.9800517559051514
34,0.2001577913761139,0.9244343042373657,0.9720004796981812,0.9766671657562256,0.19873486459255219,0.9420803785324097,0.9764276742935181,0.981602668762207
