epoch,loss,accuracy,auroc,auprc,val_loss,val_accuracy,val_auroc,val_auprc
1,0.49988430738449097,0.7644376754760742,0.8618155121803284,0.8560749292373657,0.3321397304534912,0.8965721130371094,0.9504580497741699,0.9544632434844971
2,0.31573712825775146,0.8839074373245239,0.9339407086372375,0.9400148391723633,0.29490926861763,0.9066193699836731,0.9583591222763062,0.9639652967453003
3,0.2966330349445343,0.8921816945075989,0.9402775168418884,0.9478024840354919,0.27809467911720276,0.915484607219696,0.9599310755729675,0.9665762782096863
4,0.2812691628932953,0.8991894721984863,0.9446491599082947,0.9531382322311401,0.26450344920158386,0.9225768446922302,0.9630740284919739,0.9696515798568726
5,0.2730640470981598,0.9017223715782166,0.9475871324539185,0.9566348791122437,0.28476423025131226,0.9219858050346375,0.9640136957168579,0.9709937572479248
6,0.26177680492401123,0.9071259498596191,0.9511850476264954,0.9594606757164001,0.24941448867321014,0.9243499040603638,0.9649909138679504,0.971968412399292
7,0.26008114218711853,0.906112790107727,0.951852560043335,0.960045576095581,0.2510332465171814,0.923758864402771,0.9666153192520142,0.9722900390625
8,0.25985878705978394,0.908730149269104,0.9520044922828674,0.9600836038589478,0.2412235140800476,0.9273049831390381,0.9687018990516663,0.9747915267944336
9,0.25348493456840515,0.9094055891036987,0.9538641571998596,0.9624009132385254,0.2324092835187912,0.9296690225601196,0.9667878150939941,0.9736215472221375
10,0.25022709369659424,0.9095744490623474,0.9551511406898499,0.9630832672119141,0.2272324562072754,0.9284870028495789,0.9691029787063599,0.9756815433502197
11,0.24592484533786774,0.9106720685958862,0.956578254699707,0.9637908339500427,0.22989130020141602,0.9308510422706604,0.9688578248023987,0.9756544828414917
12,0.24208128452301025,0.911347508430481,0.9573771357536316,0.9651200771331787,0.23422007262706757,0.9302600622177124,0.9694781303405762,0.9760485887527466
13,0.23892340064048767,0.9151468873023987,0.9583759307861328,0.9651521444320679,0.21353104710578918,0.9332151412963867,0.9691965579986572,0.9757416844367981
14,0.23487935960292816,0.9126983880996704,0.9605470299720764,0.9674956798553467,0.21863581240177155,0.9332151412963867,0.9698491096496582,0.9764561057090759
15,0.23505890369415283,0.9150624871253967,0.959561824798584,0.967319667339325,0.2196713238954544,0.936170220375061,0.9717317223548889,0.9779219627380371
16,0.2274809181690216,0.9164978265762329,0.9630408883094788,0.9698970317840576,0.23125776648521423,0.9349882006645203,0.9712491035461426,0.9770833253860474
17,0.23221074044704437,0.9160756468772888,0.960961103439331,0.9678515195846558,0.2268635630607605,0.9373522400856018,0.9710471034049988,0.9770381450653076
18,0.22833871841430664,0.9155690670013428,0.9624906778335571,0.9692544937133789,0.20367282629013062,0.9397163391113281,0.9715508818626404,0.9778732657432556
19,0.2250591665506363,0.9166666865348816,0.9638214707374573,0.9705311059951782,0.21017685532569885,0.932624101638794,0.9712322950363159,0.9773880243301392
20,0.22161699831485748,0.9182708263397217,0.9651296734809875,0.9708639979362488,0.219049870967865,0.9379432797431946,0.9721858501434326,0.9786067008972168
21,0.22093617916107178,0.9213948249816895,0.9640282988548279,0.970727264881134,0.22913257777690887,0.9314420819282532,0.9719455242156982,0.9778903722763062
22,0.21790699660778046,0.9227457046508789,0.96592777967453,0.9722543954849243,0.2060166597366333,0.9373522400856018,0.9742928147315979,0.9799343347549438
23,0.2185230851173401,0.9202127456665039,0.9656429886817932,0.971163272857666,0.2038409411907196,0.936170220375061,0.9725931882858276,0.9782422184944153
24,0.21461693942546844,0.9213103652000427,0.9667736291885376,0.9726244807243347,0.20183837413787842,0.9343971610069275,0.9730724692344666,0.9789495468139648
25,0.2057114839553833,0.9257851839065552,0.9691046476364136,0.9745943546295166,0.20460955798625946,0.932624101638794,0.9738835096359253,0.9794816970825195
26,0.20731481909751892,0.9230834245681763,0.9696721434593201,0.9744095206260681,0.20871146023273468,0.936170220375061,0.9727573394775391,0.9788870811462402
27,0.20909853279590607,0.9227457046508789,0.9686810374259949,0.9743248820304871,0.19648462533950806,0.936761200428009,0.9738379716873169,0.9796819090843201
28,0.20605747401714325,0.9253630638122559,0.9693827629089355,0.9750280380249023,0.1917245090007782,0.9343971610069275,0.9742077589035034,0.9800326228141785
