epoch,loss,accuracy,val_loss,val_accuracy
1,0.6905902028083801,0.5531229972839355,0.6888099908828735,0.5549132823944092
2,0.6796110272407532,0.5553767085075378,0.6790674328804016,0.5549132823944092
3,0.6492130160331726,0.5563425421714783,0.6173048615455627,0.7572254538536072
4,0.6006722450256348,0.6551834940910339,0.6161403059959412,0.7572254538536072
5,0.5951594710350037,0.738570511341095,0.6050682067871094,0.8005780577659607
6,0.5865938663482666,0.7472633719444275,0.6176761388778687,0.7716763019561768
7,0.5812222957611084,0.7720540761947632,0.581127405166626,0.8265895843505859
8,0.5739915370941162,0.7794591188430786,0.5780923366546631,0.823699414730072
9,0.574433445930481,0.7833225727081299,0.5636339783668518,0.8265895843505859
10,0.5720727443695068,0.7897617220878601,0.5700242519378662,0.8381502628326416
11,0.5619877576828003,0.7994204759597778,0.5662089586257935,0.8439306616783142
12,0.5641686320304871,0.788473904132843,0.5579420328140259,0.8265895843505859
13,0.5512064695358276,0.804571807384491,0.563045084476471,0.8323699235916138
14,0.5493698716163635,0.810045063495636,0.5763264298439026,0.8265895843505859
15,0.5470997095108032,0.8029620051383972,0.5509926080703735,0.8352600932121277
16,0.546976625919342,0.8126207590103149,0.5392315983772278,0.852601170539856
17,0.5510757565498352,0.7978106737136841,0.5461722016334534,0.8323699235916138
18,0.5376002192497253,0.8164842128753662,0.5625196099281311,0.8265895843505859
19,0.5318709015846252,0.8206696510314941,0.5837257504463196,0.8208092451095581
20,0.5285231471061707,0.8271088004112244,0.5756576061248779,0.8179190754890442
21,0.5238584876060486,0.8242111802101135,0.5532376170158386,0.8265895843505859
22,0.5290331244468689,0.8206696510314941,0.5622813105583191,0.8294797539710999
23,0.5221624374389648,0.8232453465461731,0.5486069917678833,0.8410404920578003
24,0.5239158272743225,0.8290405869483948,0.5443758964538574,0.8381502628326416
25,0.5139676928520203,0.835479736328125,0.5516658425331116,0.8294797539710999
26,0.5159211754798889,0.821957528591156,0.5530076026916504,0.8294797539710999
27,0.5154377818107605,0.8258209824562073,0.5628262162208557,0.8179190754890442
28,0.5111866593360901,0.8280746936798096,0.5776055455207825,0.8121387362480164
29,0.5128944516181946,0.8251770734786987,0.5574742555618286,0.8323699235916138
30,0.5118234157562256,0.8203477263450623,0.5558294653892517,0.823699414730072
31,0.5052896738052368,0.8306503295898438,0.5622129440307617,0.823699414730072
32,0.5020753145217896,0.831616222858429,0.536964476108551,0.8323699235916138
33,0.49434974789619446,0.8358016610145569,0.5599491000175476,0.8150289058685303
34,0.4963110387325287,0.8377334475517273,0.5412740707397461,0.8381502628326416
35,0.48614633083343506,0.8399870991706848,0.5311130881309509,0.8410404920578003
36,0.49687984585762024,0.8319382071495056,0.5309411883354187,0.8294797539710999
37,0.48325392603874207,0.8386992812156677,0.5368854999542236,0.8294797539710999
38,0.4834021329879761,0.8428847193717957,0.5522555708885193,0.823699414730072
39,0.48690834641456604,0.8348358273506165,0.5495309233665466,0.8208092451095581
40,0.4883396029472351,0.8422408103942871,0.5266276001930237,0.8410404920578003
41,0.4742138087749481,0.84095299243927,0.5485872030258179,0.8179190754890442
42,0.4706396460533142,0.8419188857078552,0.5447976589202881,0.8265895843505859
43,0.4753264784812927,0.837089478969574,0.558512806892395,0.8323699235916138
44,0.4721852242946625,0.8377334475517273,0.5266193747520447,0.8265895843505859
45,0.46678927540779114,0.8425627946853638,0.5203904509544373,0.8381502628326416
46,0.4691034257411957,0.849001944065094,0.5434563159942627,0.8208092451095581
47,0.46526697278022766,0.8377334475517273,0.5367715358734131,0.8323699235916138
48,0.47011101245880127,0.8415969014167786,0.5494497418403625,0.8150289058685303
49,0.4616657495498657,0.8432067036628723,0.5182213187217712,0.8294797539710999
50,0.4573803246021271,0.8477141261100769,0.506714940071106,0.8381502628326416
51,0.45907771587371826,0.8432067036628723,0.5178670883178711,0.8410404920578003
52,0.4582408666610718,0.8338699340820312,0.5438989400863647,0.8294797539710999
53,0.449501633644104,0.8509336709976196,0.5266348123550415,0.8294797539710999
54,0.4529948830604553,0.8483580350875854,0.5369053483009338,0.8150289058685303
55,0.4397963583469391,0.8512556552886963,0.510585367679596,0.823699414730072
56,0.4545614719390869,0.8428847193717957,0.5102589726448059,0.8410404920578003
57,0.4442015588283539,0.8499677777290344,0.5213164687156677,0.8208092451095581
58,0.43219438195228577,0.8531873822212219,0.5398660898208618,0.7976878881454468
59,0.4406142830848694,0.8470701575279236,0.5328155159950256,0.8063583970069885
60,0.42740166187286377,0.8512556552886963,0.5253353118896484,0.8121387362480164
61,0.4375039041042328,0.8470701575279236,0.523715615272522,0.8208092451095581
62,0.4313403367996216,0.8499677777290344,0.4996500313282013,0.823699414730072
63,0.43238818645477295,0.8493238687515259,0.5198561549186707,0.8034682273864746
64,0.41767075657844543,0.8573728203773499,0.5183118581771851,0.8150289058685303
65,0.41939738392829895,0.8564069271087646,0.5273047685623169,0.8121387362480164
66,0.4256074130535126,0.8531873822212219,0.5239575505256653,0.7976878881454468
67,0.4181315302848816,0.8567289113998413,0.541559100151062,0.7832369804382324
68,0.4210011661052704,0.8502897620201111,0.5180613994598389,0.8092485666275024
69,0.4121459126472473,0.8583387136459351,0.5223017930984497,0.7919074892997742
70,0.40876099467277527,0.8567289113998413,0.4989489018917084,0.8294797539710999
71,0.4187486469745636,0.8480360507965088,0.5211163759231567,0.8005780577659607
72,0.40089717507362366,0.8589826226234436,0.5105575919151306,0.8063583970069885
73,0.4047665297985077,0.8583387136459351,0.5361273288726807,0.7803468108177185
74,0.40265411138534546,0.8551191091537476,0.5071761012077332,0.8150289058685303
75,0.4062746465206146,0.8596265316009521,0.49588122963905334,0.8439306616783142
76,0.3996002674102783,0.8560850024223328,0.5093869566917419,0.8294797539710999
77,0.39533793926239014,0.8609143495559692,0.5110601782798767,0.8121387362480164
78,0.38985928893089294,0.8647778630256653,0.5136264562606812,0.8121387362480164
79,0.390200674533844,0.8612363338470459,0.518170952796936,0.7919074892997742
80,0.38604283332824707,0.8657436966896057,0.5280457139015198,0.7774566411972046
81,0.39353203773498535,0.8641339540481567,0.511162519454956,0.8063583970069885
82,0.38161352276802063,0.8657436966896057,0.5108915567398071,0.8005780577659607
83,0.38053855299949646,0.8699291944503784,0.5077201128005981,0.7947976589202881
84,0.3721892535686493,0.8702511191368103,0.5005204677581787,0.8121387362480164
85,0.37719205021858215,0.8702511191368103,0.49307358264923096,0.8323699235916138
86,0.3696294128894806,0.8766902685165405,0.507236123085022,0.7976878881454468
87,0.37927618622779846,0.8644558787345886,0.529228150844574,0.7803468108177185
88,0.3697188198566437,0.8737926483154297,0.5382965803146362,0.763005793094635
89,0.3831854462623596,0.8641339540481567,0.5172787308692932,0.7716763019561768
90,0.36406680941581726,0.8715389370918274,0.49872416257858276,0.7976878881454468
91,0.3634836971759796,0.8696072101593018,0.5084726810455322,0.7658959627151489
92,0.3570743799209595,0.871860921382904,0.5045952200889587,0.7861271500587463
93,0.3611605763435364,0.870573103427887,0.4959912598133087,0.8005780577659607
94,0.35487890243530273,0.8715389370918274,0.5021647214889526,0.7890173196792603
95,0.35360604524612427,0.8789439797401428,0.488265722990036,0.8121387362480164
96,0.34764358401298523,0.8783000707626343,0.5005285143852234,0.7774566411972046
97,0.34737980365753174,0.8770122528076172,0.4920181632041931,0.8005780577659607
98,0.3490557074546814,0.8754024505615234,0.47955185174942017,0.8034682273864746
99,0.3445374369621277,0.8818415999412537,0.4826103746891022,0.8063583970069885
100,0.34761297702789307,0.8773341774940491,0.5109469294548035,0.7687861323356628
101,0.3339706063270569,0.8857051134109497,0.4883314371109009,0.7947976589202881
102,0.342676043510437,0.8766902685165405,0.48426949977874756,0.8121387362480164
103,0.32636862993240356,0.8869929313659668,0.4923020601272583,0.8005780577659607
104,0.3286244869232178,0.8847392201423645,0.5010839700698853,0.7745664715766907
105,0.33074015378952026,0.885383129119873,0.5135600566864014,0.7601156234741211
106,0.3223525285720825,0.8860270380973816,0.5151049494743347,0.7716763019561768
107,0.3361794650554657,0.8844172358512878,0.5287349224090576,0.7456647157669067
108,0.3275855481624603,0.8863490223884583,0.5034348964691162,0.7947976589202881
109,0.32582783699035645,0.8821635246276855,0.5083850622177124,0.763005793094635
110,0.32050561904907227,0.8921442627906799,0.5222811698913574,0.7658959627151489
