epoch,loss,accuracy,val_loss,val_accuracy
1,0.687419593334198,0.5518351793289185,0.6837091445922852,0.5549132823944092
2,0.6744769215583801,0.5737282633781433,0.652167022228241,0.7890173196792603
3,0.6018309593200684,0.6922086477279663,0.5357434749603271,0.7890173196792603
4,0.5141420960426331,0.7627173066139221,0.5256950259208679,0.7745664715766907
5,0.4939700961112976,0.7794591188430786,0.47574055194854736,0.8034682273864746
6,0.4781942069530487,0.7846104502677917,0.4718145430088043,0.8179190754890442
7,0.46158114075660706,0.8013522028923035,0.46197760105133057,0.8208092451095581
8,0.4606221914291382,0.8058596253395081,0.4587966799736023,0.8381502628326416
9,0.4505831003189087,0.8077913522720337,0.45593106746673584,0.8381502628326416
10,0.44144654273986816,0.819381833076477,0.45025402307510376,0.8265895843505859
11,0.43271875381469727,0.8213135600090027,0.4502866864204407,0.849711000919342
12,0.4324187934398651,0.8171281218528748,0.43501999974250793,0.8381502628326416
13,0.44093599915504456,0.8190599083900452,0.4546055495738983,0.8439306616783142
14,0.4247167408466339,0.8213135600090027,0.4428118169307709,0.8439306616783142
15,0.4212501049041748,0.827430784702301,0.45007333159446716,0.8352600932121277
16,0.4149860441684723,0.8261429667472839,0.4343741238117218,0.8439306616783142
17,0.41575607657432556,0.8319382071495056,0.43368077278137207,0.8468208312988281
18,0.40225186944007874,0.8361236453056335,0.42592066526412964,0.8410404920578003
19,0.39932987093925476,0.8390212655067444,0.43313100934028625,0.8468208312988281
20,0.40251970291137695,0.8358016610145569,0.42379578948020935,0.8439306616783142
21,0.4020909368991852,0.8341918587684631,0.43528783321380615,0.8410404920578003
22,0.39499402046203613,0.8396651744842529,0.42920058965682983,0.8352600932121277
23,0.3973725736141205,0.8393431901931763,0.4455091953277588,0.8352600932121277
24,0.3944054841995239,0.8435286283493042,0.43023982644081116,0.8381502628326416
25,0.3969845771789551,0.84095299243927,0.43951037526130676,0.8352600932121277
26,0.39348748326301575,0.8386992812156677,0.4264005422592163,0.8410404920578003
27,0.3943617343902588,0.8396651744842529,0.43300721049308777,0.8410404920578003
28,0.3884151875972748,0.8383773565292358,0.423502653837204,0.8410404920578003
29,0.3907218277454376,0.8403090834617615,0.42807725071907043,0.8352600932121277
30,0.393772691488266,0.8393431901931763,0.4275900721549988,0.8439306616783142
31,0.38073986768722534,0.8415969014167786,0.41806745529174805,0.8439306616783142
32,0.3821526765823364,0.846426248550415,0.4323623776435852,0.8381502628326416
33,0.37953388690948486,0.8457823395729065,0.4155077338218689,0.8410404920578003
34,0.3790539801120758,0.8499677777290344,0.4215124845504761,0.8439306616783142
35,0.37941622734069824,0.8432067036628723,0.42588648200035095,0.849711000919342
36,0.3836301565170288,0.8419188857078552,0.4246963858604431,0.8468208312988281
37,0.36890938878059387,0.8512556552886963,0.42300838232040405,0.8468208312988281
38,0.37972065806388855,0.8448165059089661,0.4264039397239685,0.8381502628326416
39,0.3750738501548767,0.845138430595398,0.41625845432281494,0.8410404920578003
40,0.3662980794906616,0.8586606383323669,0.4128345549106598,0.8410404920578003
41,0.3731514513492584,0.8506117463111877,0.4218887984752655,0.8381502628326416
42,0.3646758198738098,0.8560850024223328,0.4110347330570221,0.852601170539856
43,0.36535757780075073,0.8528653979301453,0.4180939197540283,0.8410404920578003
44,0.35756659507751465,0.8535093665122986,0.41587376594543457,0.8352600932121277
45,0.36629587411880493,0.8586606383323669,0.4161415696144104,0.8468208312988281
46,0.36674126982688904,0.8515775799751282,0.43022263050079346,0.8323699235916138
47,0.3585701584815979,0.8528653979301453,0.4118885099887848,0.8439306616783142
48,0.3528638482093811,0.8554410934448242,0.41038456559181213,0.8410404920578003
49,0.3572603762149811,0.8538312911987305,0.41433778405189514,0.8410404920578003
50,0.3547244966030121,0.857050895690918,0.4223554730415344,0.8323699235916138
51,0.3567947745323181,0.8547971844673157,0.4150232672691345,0.8381502628326416
52,0.35915204882621765,0.8486799597740173,0.4112558662891388,0.8439306616783142
53,0.34546488523483276,0.8618802428245544,0.40392717719078064,0.8410404920578003
54,0.35045117139816284,0.8564069271087646,0.41030654311180115,0.8410404920578003
55,0.36211562156677246,0.8573728203773499,0.41477498412132263,0.8468208312988281
56,0.3481622040271759,0.8641339540481567,0.4004855751991272,0.8468208312988281
57,0.34051355719566345,0.8615582585334778,0.4007020592689514,0.8352600932121277
58,0.34325048327445984,0.8628460764884949,0.4174553453922272,0.8294797539710999
59,0.3321811556816101,0.8689633011817932,0.40072524547576904,0.8410404920578003
60,0.33972010016441345,0.8647778630256653,0.41455337405204773,0.8381502628326416
61,0.3455192446708679,0.8628460764884949,0.405229777097702,0.8439306616783142
62,0.3376460373401642,0.8650997877120972,0.4139955937862396,0.8381502628326416
63,0.3485947251319885,0.8580167293548584,0.417024701833725,0.8323699235916138
64,0.3319900333881378,0.8612363338470459,0.40703365206718445,0.8439306616783142
65,0.326803982257843,0.867997407913208,0.40094196796417236,0.8439306616783142
66,0.33547696471214294,0.8641339540481567,0.4021373689174652,0.8352600932121277
67,0.3316839039325714,0.8689633011817932,0.39956533908843994,0.8468208312988281
68,0.3295271098613739,0.8634900450706482,0.406338632106781,0.852601170539856
69,0.3294162452220917,0.8686413168907166,0.41113126277923584,0.8352600932121277
70,0.32927435636520386,0.8654217720031738,0.40225735306739807,0.849711000919342
71,0.3245792090892792,0.870573103427887,0.40249836444854736,0.8410404920578003
72,0.3283705413341522,0.8676754832267761,0.4058612585067749,0.8439306616783142
73,0.3324414789676666,0.866387665271759,0.4028363823890686,0.8381502628326416
74,0.31402984261512756,0.8725048303604126,0.4066973626613617,0.8352600932121277
75,0.3130873143672943,0.8721828460693359,0.40371859073638916,0.8410404920578003
76,0.3116733431816101,0.8696072101593018,0.40838953852653503,0.8294797539710999
77,0.3155282437801361,0.8686413168907166,0.41788265109062195,0.8294797539710999
78,0.3032950758934021,0.8766902685165405,0.4124733805656433,0.8179190754890442
79,0.3150938153266907,0.8721828460693359,0.4068169593811035,0.8323699235916138
80,0.3048429489135742,0.8757243752479553,0.4045533537864685,0.8265895843505859
81,0.32140377163887024,0.8667095899581909,0.41002801060676575,0.8208092451095581
82,0.3093492090702057,0.8702511191368103,0.41249021887779236,0.8323699235916138
83,0.3084496259689331,0.8750804662704468,0.4092336595058441,0.8294797539710999
84,0.3009360134601593,0.876046359539032,0.40618374943733215,0.8323699235916138
85,0.3024459481239319,0.871860921382904,0.4130205810070038,0.8352600932121277
86,0.2945043742656708,0.8844172358512878,0.40873652696609497,0.8323699235916138
87,0.3109853267669678,0.8721828460693359,0.4148249924182892,0.8439306616783142
