epoch,loss,accuracy,val_loss,val_accuracy
1,0.6894575953483582,0.5376690030097961,0.6869868040084839,0.5549132823944092
2,0.6811380982398987,0.5556986331939697,0.6748048663139343,0.5549132823944092
3,0.6590190529823303,0.5853187441825867,0.6258798837661743,0.6994219422340393
4,0.5923765301704407,0.7083064913749695,0.5427723526954651,0.7745664715766907
5,0.5418258905410767,0.7453316450119019,0.5598827600479126,0.7427745461463928
6,0.5095400810241699,0.7723760604858398,0.49579760432243347,0.8063583970069885
7,0.47642266750335693,0.7955569624900818,0.4773206412792206,0.8265895843505859
8,0.4603680968284607,0.8010302782058716,0.46371787786483765,0.8439306616783142
9,0.45404988527297974,0.8084352612495422,0.4590643644332886,0.852601170539856
10,0.4483506679534912,0.813908576965332,0.4564554691314697,0.8468208312988281
11,0.4357239007949829,0.8216355443000793,0.43731945753097534,0.8410404920578003
12,0.42481812834739685,0.8242111802101135,0.44536978006362915,0.8381502628326416
13,0.4289454519748688,0.823567271232605,0.4425160884857178,0.8439306616783142
14,0.42318883538246155,0.8319382071495056,0.4417460560798645,0.8410404920578003
15,0.4173917770385742,0.8322601318359375,0.4398145377635956,0.8410404920578003
16,0.41931918263435364,0.8248551487922668,0.4366576671600342,0.8352600932121277
17,0.4147762060165405,0.8332260251045227,0.43335723876953125,0.8439306616783142
18,0.4064529240131378,0.8348358273506165,0.4301493763923645,0.8410404920578003
19,0.41017577052116394,0.8300064206123352,0.4307584762573242,0.8294797539710999
20,0.4042588174343109,0.8332260251045227,0.4387114346027374,0.8381502628326416
21,0.4011281132698059,0.84095299243927,0.43298348784446716,0.8294797539710999
22,0.4060017466545105,0.8325821161270142,0.4349864423274994,0.8352600932121277
23,0.384420245885849,0.8438506126403809,0.4175678789615631,0.8439306616783142
24,0.3954363167285919,0.8403090834617615,0.4290147125720978,0.852601170539856
25,0.38831889629364014,0.845138430595398,0.4257872402667999,0.8439306616783142
26,0.39305830001831055,0.8415969014167786,0.4263792037963867,0.849711000919342
27,0.38485822081565857,0.8486799597740173,0.4330142140388489,0.8381502628326416
28,0.39167341589927673,0.8419188857078552,0.42599618434906006,0.8352600932121277
29,0.38152289390563965,0.8461043238639832,0.42301809787750244,0.8410404920578003
30,0.38644805550575256,0.8441725969314575,0.42438608407974243,0.8294797539710999
