epoch,loss,mae,val_loss,val_mae
1,0.049552157521247864,0.16534391045570374,0.053554803133010864,0.1880379319190979
2,0.04333047568798065,0.1423618346452713,0.05056781321763992,0.17720884084701538
3,0.04158821702003479,0.13804620504379272,0.048932697623968124,0.1719510406255722
4,0.03942186385393143,0.13568605482578278,0.042571790516376495,0.14424075186252594
5,0.037536535412073135,0.13339492678642273,0.04458469897508621,0.1570347547531128
6,0.03498394787311554,0.13153161108493805,0.044185999780893326,0.15612365305423737
7,0.03414304926991463,0.1327066421508789,0.045780666172504425,0.16427072882652283
8,0.0334121398627758,0.13003148138523102,0.04405367001891136,0.158883199095726
9,0.03155334293842316,0.1267734318971634,0.04364258423447609,0.15715181827545166
10,0.03065767139196396,0.12599685788154602,0.04067617282271385,0.14787626266479492
11,0.02993711084127426,0.12406621873378754,0.04071779549121857,0.1491883397102356
12,0.029507027938961983,0.1252918392419815,0.04559548944234848,0.16693739593029022
13,0.026904283091425896,0.11719987541437149,0.038995448499917984,0.14393039047718048
14,0.025452803820371628,0.11374403536319733,0.04025164619088173,0.149846613407135
15,0.02355392836034298,0.10723785310983658,0.04100484773516655,0.1516691893339157
16,0.022744139656424522,0.1058819517493248,0.03371865674853325,0.1248326227068901
17,0.02217487245798111,0.10349835455417633,0.037537187337875366,0.13526976108551025
18,0.021612519398331642,0.1017305925488472,0.03733888640999794,0.13684800267219543
19,0.02250766195356846,0.10466016083955765,0.03208530321717262,0.11670823395252228
20,0.022137071937322617,0.10264933109283447,0.03157181292772293,0.11304250359535217
21,0.021217120811343193,0.09963969141244888,0.029277333989739418,0.1066826656460762
22,0.02053520642220974,0.098668672144413,0.030205316841602325,0.11080233007669449
23,0.02001461386680603,0.09585854411125183,0.030413957312703133,0.11058660596609116
24,0.020038267597556114,0.0963783860206604,0.030527984723448753,0.10968704521656036
25,0.020098652690649033,0.09767221659421921,0.032348670065402985,0.11511494219303131
26,0.019845517352223396,0.09519749879837036,0.028791258111596107,0.10337165743112564
27,0.01889312081038952,0.09354040771722794,0.03058313950896263,0.10631228238344193
28,0.01914355345070362,0.09304653108119965,0.029757672920823097,0.10156938433647156
29,0.018649356439709663,0.09195689857006073,0.029302963986992836,0.10279298573732376
30,0.01859896443784237,0.09065978229045868,0.028100859373807907,0.09922309964895248
